Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
5,2018,0,1,-1.6946406473674895,-1.5222545545559918,1,1,4,-0.8010759284807992
9,2015,2,5,1.569028801626199,-0.4383718398609275,2,3,3,-1.0441798154924524
3,2021,5,2,-0.2689781227618378,-0.1280913412688694,3,1,2,1.1923759450147562
8,2022,1,6,-0.4075842015429429,-0.493815907653456,2,0,3,1.48410060942874
0,2019,2,5,-1.2256727116419461,0.5970106823894812,0,0,3,0.7547889483937805
8,2022,2,4,0.5473734690567006,-0.6928219248884939,2,3,0,0.949272058003103
5,2016,4,0,1.502331139656344,-0.5687186941928055,1,2,3,1.0465136128077643
7,2020,4,0,-1.2795171783363606,1.0881699925767006,1,0,4,1.2896174998194174
7,2015,4,4,-0.04144182802092612,1.2942268201500653,1,3,2,1.1923759450147562
1,2022,2,3,-0.33185456451467,1.6648600475480761,3,3,0,0.36582272917513564
6,2023,5,2,-1.2847279331777555,0.9253804419473839,3,3,4,0.317201951772805
1,2015,3,3,1.1928123020774855,1.0011525064736504,1,0,3,-0.12038504484817057
1,2019,0,6,-0.46941849232749605,-1.0559697029547195,0,0,3,-0.6065928188714768
4,2022,0,5,-1.0089053102399173,-1.6293378741903763,2,1,0,0.07409806476115191
2,2015,3,0,-1.1152047090043737,0.12813179489074206,2,3,1,-0.16900582225050118
7,2024,3,6,-1.0168951343300563,-0.20233527028638895,0,2,4,0.02547728735882129
3,2022,1,1,-1.3003601977019401,0.8794225426628783,1,0,2,-1.092800592894783
1,2017,3,5,-1.6435752499218192,0.055088297378965055,2,0,4,0.8034097257961111
9,2023,0,4,1.7072874967512113,-0.8841148247475539,1,0,3,0.9006512806007724
2,2017,2,0,0.41328337780480456,1.2117799425099718,3,0,4,0.36582272917513564
2,2020,1,2,1.171969282711906,-1.5655356295633245,1,3,0,1.095134390210095
4,2015,2,1,1.0771335445985182,0.6643452312173389,2,2,2,1.095134390210095
4,2022,2,6,-1.73528453513037,-0.2924228254702174,2,3,0,0.17133961956581314
6,2023,2,0,0.5317412045325157,-1.073020659658413,2,3,4,1.48410060942874
2,2024,5,0,0.27189822977495554,0.94171734887611,3,3,4,-0.26624737705516244
8,2018,1,3,-0.7949169780866323,-0.44650234865125843,0,0,3,-0.8010759284807992
2,2023,2,4,-0.956450378169875,0.5222769221253656,1,1,2,-0.4607304866644849
0,2016,2,4,1.0344053548990795,0.5149536000371718,3,1,2,-0.7524551510784686
5,2022,5,1,-1.7252104091036733,1.6319896112888213,3,2,1,-1.0441798154924524
8,2023,0,6,1.0913762744983309,-0.36908831459414865,0,0,4,1.3868590546240787
3,2017,1,0,-0.33428625010732094,0.7411383524266508,2,3,0,-0.6552135962738074
1,2017,0,6,-0.5454955130118619,0.7592586590348853,0,1,3,1.338238277221748
3,2016,3,4,-0.5962135268014392,-1.562496606124936,0,2,2,-0.6552135962738074
5,2023,4,3,-1.1197206965335826,-0.663494141377508,2,3,4,-0.07176426744583995
5,2016,2,0,-1.2232410260492952,1.6914385669496461,3,2,0,0.7547889483937805
3,2024,5,6,-0.05985316179385465,-0.5806505694179879,0,1,2,-1.6762499217227504
3,2017,4,5,-0.05429502329636685,1.3160864019083713,3,2,2,1.48410060942874
6,2016,4,3,-0.4607339009251712,-1.0187321796659528,2,0,3,-0.5579720414691461
7,2022,0,1,0.651241182228506,-0.031280679749718425,2,1,1,0.07409806476115191
2,2021,5,2,0.1756729570371958,-0.9671515695930554,1,3,3,0.9978928354054336
6,2022,0,4,0.05061484084371777,-1.5149174344045138,1,2,3,0.02547728735882129
4,2024,4,2,-0.35200281656806365,-0.6992587214106651,3,2,4,-0.16900582225050118
4,2015,3,6,-0.11995053429794293,-1.3123135721680692,1,3,0,1.338238277221748
9,2018,2,3,-0.9686088061331299,0.790801031703017,2,3,3,-0.26624737705516244
1,2022,1,4,-1.0849823309242832,-0.43890996432901896,3,3,0,-1.1900421476994443
2,2021,5,4,1.6701174455492604,-0.2548920933366574,1,2,1,-1.3359044799064361
8,2015,1,4,1.6082831547647078,1.1079736629056314,3,3,0,-0.07176426744583995
9,2020,1,6,-0.8105492426108171,1.2194827113384863,2,1,0,0.2685811743704744
4,2021,4,3,-1.1759968488206478,1.4079642558033505,3,2,1,-0.4607304866644849
8,2018,1,0,-0.31795921827095,-1.457065604568858,3,1,2,1.1923759450147562
9,2020,2,1,-0.19602755498230878,0.08021457061985213,2,3,2,-1.724870699125081
8,2022,0,6,0.01413955695395314,0.48455301710582394,1,2,0,-0.9955590380901217
5,2018,4,5,-0.8504983630615115,0.7863235601672302,0,3,4,-1.6276291443204198
7,2015,0,5,0.664094377503947,-1.6501212070124995,2,3,2,-1.238662925101775
4,2023,4,0,0.0829215208603663,1.6482575279011253,3,1,2,0.12271884216348253
7,2019,1,5,-1.3521203624597964,-0.47248755133159925,2,2,3,-1.1414213702971137
7,2015,0,6,1.1389678353830712,-0.9256366466861257,1,1,0,0.9006512806007724
0,2018,5,5,0.03359304169516094,-0.7505978653760855,2,2,2,-1.3845252573087667
1,2024,1,3,0.007539267488186312,1.5850761961218711,3,2,4,-0.02314349004350933
2,2016,5,3,0.07597384773850631,-1.54804313483453,2,0,1,1.6299629416357317
6,2015,3,2,1.6603907031786571,1.1932422444873843,1,3,2,-0.9469382606877911
3,2024,3,5,-0.17101593174361318,-1.0470906492312098,0,3,1,-0.5579720414691461
4,2017,1,3,-1.6956827983357685,1.2246604345859564,2,2,2,-1.2872837025041055
7,2016,3,2,-1.6588601307899111,1.2386965144620092,1,3,1,-0.8010759284807992
6,2024,5,0,0.5862804385391163,0.05760644392836752,3,0,1,-0.2176265996528318
7,2022,5,2,0.6460304273871114,-0.10521415234333904,1,2,1,-0.4607304866644849
1,2018,5,5,-0.48157692029075067,1.1212922434908956,1,1,3,0.9978928354054336
9,2021,0,6,1.7131930189047921,-0.15123414291262438,3,2,0,1.095134390210095
0,2022,1,5,-0.10987640827124612,1.156266884401021,3,3,3,0.7061681709914499
1,2017,0,4,0.7637934868026367,1.2278236405939045,3,3,3,-1.5790083669180892
8,2019,5,3,0.520277543881447,-0.8333138052502249,1,0,3,-1.481766812113428
6,2020,2,4,-1.2812540966168255,0.005794716295456512,2,0,3,1.4354798320264093
9,2021,3,1,-1.5452656752475018,-1.1311381022122935,1,1,3,-1.481766812113428
1,2021,5,5,-1.7081886099551165,0.20556652604277845,2,2,3,-1.724870699125081
0,2017,2,5,-0.08764385428129441,-1.6140427210396222,1,1,0,1.338238277221748
4,2021,4,5,-0.1275929747319888,0.2934153454587135,2,2,4,-0.2176265996528318
7,2018,1,2,0.2958677020453721,-0.6742221355811266,0,0,2,1.1923759450147562
2,2024,2,6,0.10758576044296898,-1.7239684417105927,0,2,0,1.1923759450147562
1,2020,5,1,-0.002882242194603688,-0.5325677683876852,1,1,2,-1.5303875895157586
9,2020,0,0,0.3372063571204387,1.7049330728417864,2,3,1,-0.8496967058831298
1,2018,1,6,1.5884822863674068,-0.20399793691215878,2,2,3,0.41444350657746626
1,2023,5,3,-1.4994110326432264,-0.0639475945755285,1,3,3,-1.1900421476994443
8,2016,3,1,-0.7296088507411493,-0.1322928515389683,0,3,3,0.7061681709914499
6,2019,3,2,0.7940158648827269,0.694507797557031,2,3,2,1.3868590546240787
8,2020,0,5,0.6786844910598528,1.6101645246887262,2,2,3,-1.5790083669180892
5,2015,2,4,0.9197687483883913,-0.9648334949612767,2,2,0,0.2685811743704744
1,2019,4,6,1.282437285349478,1.4306551708745414,2,1,2,0.41444350657746626
7,2023,0,6,0.23472817857300507,-1.3437455603299258,3,1,2,0.2685811743704744
6,2020,3,4,1.7048558111585599,0.972017895848646,2,0,0,0.2685811743704744
5,2023,3,5,-1.5765302042958713,0.39971562500170854,0,2,1,1.095134390210095
9,2017,1,2,0.2170116121122624,1.6258356750639802,1,0,2,1.095134390210095
3,2016,0,1,-0.13593018247822075,-0.49507843044397837,0,3,3,0.07409806476115191
1,2017,4,3,0.1489244155180353,-0.12055759871558859,2,3,2,0.9978928354054336
9,2015,2,4,-0.14669907581710342,-1.336525723716365,3,1,0,-0.4121097092621543
4,2018,4,3,-1.2545055550976647,-0.7856587441817385,3,1,4,0.8520305031984418
0,2019,1,6,-0.4583022153325202,-1.0231096152429278,3,3,1,-0.16900582225050118
0,2016,3,6,0.4626118569700099,-1.493516638250414,0,3,2,-0.7524551510784686
7,2024,4,6,-0.5166626695561434,-0.924498306465163,2,0,0,1.48410060942874
5,2024,2,6,1.49260439728574,-0.3290946281643238,2,2,1,-0.8983174832854605
6,2023,3,0,1.1070085390225157,0.3729991249672947,1,3,1,-1.1900421476994443
7,2018,5,6,-1.3608049538621212,-1.211008191534026,2,2,4,-0.36348893185982367
5,2023,4,0,0.23125434201207506,0.6883366137530843,2,3,4,1.6785837190380624
2,2019,1,5,1.0031408258507104,1.2377754937377758,0,2,4,-1.6762499217227504
5,2024,0,3,-1.6123107208734497,-0.05548593226637199,3,0,2,-1.238662925101775
3,2022,4,3,1.0503850030793576,1.587114859972141,3,2,4,0.5116850613821274
4,2018,2,4,-0.05325287232808783,-0.62662916579742,3,1,2,0.6089266161867887
2,2023,2,1,-1.387553495381282,-1.6961756927399958,3,0,1,-0.2176265996528318
5,2020,2,2,-0.01052468262864954,0.5351953588753823,3,3,2,0.4630642839797969
2,2023,5,6,0.5706481740149314,-0.5807747519875475,0,0,4,0.7061681709914499
2,2017,2,0,-0.10327611880547903,-1.452477748526796,1,1,0,1.338238277221748
1,2018,1,0,1.272710542978874,-1.3987998328346702,2,1,1,-0.4607304866644849
1,2024,4,1,1.0284998327454986,-0.052829805084125554,2,1,2,0.21996039696814376
7,2017,3,6,-1.676924080906747,0.3989912266792777,0,3,3,0.41444350657746626
9,2020,0,3,-0.4291219882207085,1.1794510802346294,1,2,3,-0.26624737705516244
5,2017,1,2,0.3656918169200643,0.5014142504393572,2,1,1,0.560305838784458
6,2019,2,2,0.36534443326397115,0.15354782746060147,0,0,1,1.095134390210095
3,2023,3,4,-1.2159459692713424,-1.2626784890182718,0,1,4,-1.092800592894783
0,2024,2,3,1.4905200953491824,1.1353559194935174,1,1,1,-1.092800592894783
5,2022,1,5,-1.2718747379023145,1.0642889945472302,1,3,0,1.6785837190380624
8,2017,1,0,-1.3632366394547724,0.45391786709864135,1,3,1,-0.31486815445749305
7,2017,2,0,0.5571002114273045,-1.5847321851077418,1,0,3,0.317201951772805
0,2015,3,6,1.3519140165680772,-0.0563724578323945,0,1,3,-0.6552135962738074
3,2019,3,4,0.1673357492909641,0.07428830243920358,2,0,0,-1.6762499217227504
9,2023,0,1,1.3856102312090977,-0.6660605811484058,1,2,4,-0.6552135962738074
1,2024,0,5,-0.8796785901733231,0.5296450879192336,1,2,4,0.7547889483937805
5,2019,3,1,-1.5355389328768978,-0.5518919560174833,0,0,2,-0.8496967058831298
3,2016,3,1,-0.44892285661800924,-0.4266676326799377,3,2,4,1.1437551676124256
1,2018,1,0,-1.6463543191705632,-0.16039950644928513,1,0,0,-0.26624737705516244
1,2022,2,1,1.43111749015728,0.26337006265693885,1,0,4,1.48410060942874
7,2019,4,5,-1.0603180913416805,0.7515110465006963,0,0,2,-1.092800592894783
1,2024,3,4,-0.7542730903237519,0.9972511040799871,1,0,3,-0.9469382606877911
2,2023,5,4,0.09438518151143509,0.40061939814683656,3,3,3,-0.7524551510784686
7,2022,4,3,-1.1773863834450198,0.7258397497600756,1,3,1,-1.6762499217227504
7,2021,2,0,-0.21443888875523756,0.44742242880751143,3,3,1,0.8520305031984418
6,2021,4,2,-1.3948485521592346,0.9892827225332478,2,2,3,1.0465136128077643
2,2022,3,4,-0.30163218643457923,0.43854337508400193,3,2,3,-0.36348893185982367
4,2016,1,0,1.182738176050789,0.04370144565351637,2,0,1,0.21996039696814376
6,2015,1,6,-0.35130804925587755,-1.331341101437253,1,1,0,-0.7524551510784686
5,2020,2,1,-0.3940362389553161,1.5822337950852854,1,3,2,0.6575473935891193
0,2021,5,6,-0.9720826426940598,-1.494078909329253,1,0,1,0.5116850613821274
1,2017,4,2,0.2670348585896536,1.1039135827841975,0,3,1,-0.31486815445749305
4,2023,2,0,1.458560798988627,-1.7363418549608758,2,0,1,-1.238662925101775
8,2015,3,0,0.03081397244641704,0.4354905535823291,1,3,0,0.560305838784458
4,2016,3,2,1.4978151521271352,-0.37583556754021885,1,1,0,1.338238277221748
0,2017,4,2,-0.8029068021767712,1.4285544157394918,3,2,0,1.0465136128077643
0,2021,1,3,0.8377862055504445,-0.5087316140638892,2,2,1,-0.7524551510784686
8,2019,5,4,0.9847294920777815,-0.1370290367613376,3,1,2,-0.6065928188714768
9,2019,4,6,0.528267367971586,-1.5628553557703302,1,1,4,-1.6276291443204198
1,2017,3,4,1.0611538964182405,1.1939114505566775,3,0,1,1.5813421642334011
3,2015,2,0,-0.8091597079864452,0.1902644738603821,2,1,4,-0.703834373676138
2,2018,0,3,1.2466567687718995,0.6224715586650149,2,2,1,1.2409967224170868
1,2016,1,1,1.1615477730291162,-1.3863160350781119,3,2,3,-0.9469382606877911
3,2022,4,3,-0.35200281656806365,-0.22641978974930405,1,0,4,0.2685811743704744
9,2019,5,6,0.23993893341439992,-1.5639143571274077,1,0,0,-0.5093512640668155
1,2022,4,5,-1.7047147733941863,0.021338234585329813,3,1,0,-0.07176426744583995
7,2021,5,2,0.5560580604590255,-0.5400773643302184,0,3,4,0.2685811743704744
0,2016,4,3,-0.11508716311264099,0.018095689713496503,3,0,0,1.5327213868310705
8,2016,4,4,0.2951729347331863,1.0958969080159628,0,3,3,-0.5093512640668155
4,2022,5,0,0.08396367182864509,0.3966421064051091,3,1,1,-0.8496967058831298
0,2023,5,6,-1.026274493044567,-0.5642481216886609,1,2,4,-1.092800592894783
3,2018,4,2,-1.6571232125094462,-0.21026225764327505,0,2,1,0.12271884216348253
6,2017,0,4,-0.7897062232452373,1.1048242549609677,1,2,2,-1.0441798154924524
6,2016,2,5,0.2875304942991404,-1.1464056592364789,2,0,0,0.7061681709914499
4,2022,0,6,0.05061484084371777,1.4321384626776141,0,2,1,0.949272058003103
4,2021,2,4,1.3922105206748645,-0.8625519013498623,0,0,0,-1.5303875895157586
3,2022,3,5,-0.3940362389553161,0.7579443935070465,3,2,1,0.949272058003103
8,2018,3,3,1.5565229900068511,-0.8125063258173542,3,1,2,1.727204496440393
5,2024,3,5,1.458560798988627,-1.6303002891044631,1,1,1,-0.8496967058831298
4,2020,1,2,-0.6354678799399475,0.29883108529783936,0,2,2,1.3868590546240787
4,2019,5,3,1.432159641125559,-1.2263481883904543,0,3,4,1.338238277221748
1,2016,0,4,-1.2843805495216625,0.1052822020917805,0,0,0,0.8034097257961111
4,2022,4,1,1.3005012354663141,-0.11312734163694077,2,3,1,-1.5790083669180892
3,2019,3,3,0.05860466493385655,1.2593039219772564,1,3,3,-1.1900421476994443
7,2017,0,1,-0.002534858538510515,0.6392844987770527,2,2,3,-0.8983174832854605
1,2017,4,3,-0.611151024013438,-0.24387089028824524,3,3,0,-0.7524551510784686
8,2017,3,0,-1.7005461695210706,-1.6330771493404481,3,0,3,0.949272058003103
0,2022,1,5,-0.6333835780033897,1.1029787639966797,2,1,0,1.1437551676124256
4,2023,2,5,-0.9453341011748991,0.5080407703316889,1,1,0,0.8034097257961111
3,2017,5,1,1.0618486637304263,-0.5367934252685318,3,3,4,0.21996039696814376
9,2024,1,6,0.7269708192567791,1.596183637065811,0,0,0,0.5116850613821274
6,2021,5,5,0.49735022257930944,-0.8310371248082994,3,0,1,1.2409967224170868
8,2016,3,5,1.229634969623343,0.7243495589253607,0,2,4,-0.2176265996528318
9,2021,0,6,-0.09215984181050318,-0.01993867172994403,0,3,1,1.3868590546240787
9,2024,3,1,-0.08833862159348026,0.22371787829340278,3,2,2,-0.8983174832854605
2,2016,2,5,1.1125666775200034,-0.989135333920921,2,2,4,1.5813421642334011
2,2022,4,5,-0.4867876751321458,-1.145505335607172,3,3,4,1.1437551676124256
5,2023,2,5,1.569028801626199,-0.275692673737886,1,1,4,-1.2872837025041055
6,2019,2,4,-0.2832208526616505,-1.2914129558080287,1,3,0,0.949272058003103
5,2018,0,2,0.5077717322620992,-1.4119079929548475,1,0,1,1.48410060942874
5,2017,3,4,0.12009157206231678,1.4354017046443739,2,3,1,0.7547889483937805
6,2020,2,5,1.4196538295062113,0.15989838608724521,1,0,3,-0.7524551510784686
2,2016,1,6,1.226508516718506,1.5792706609949612,3,0,0,-1.1414213702971137
3,2020,1,3,1.45196050952286,-0.8179841569412597,0,0,3,0.41444350657746626
6,2020,4,4,-0.8751626026441142,-1.4778627354542653,3,0,4,0.317201951772805
7,2016,1,0,-1.6289851363659134,0.5405145122715174,0,2,1,1.4354798320264093
0,2022,5,5,0.2128430082391463,-0.6703897235038854,3,2,2,-0.2176265996528318
7,2017,3,1,0.5473734690567006,0.6836901159420636,1,1,4,-0.26624737705516244
9,2017,1,1,0.9687498438975035,0.039389550877142285,0,1,3,1.2409967224170868
9,2015,1,5,1.1882963145482766,0.12969787507352112,0,0,3,1.338238277221748
7,2016,5,2,-0.23423975715253828,-1.1426284394123751,0,0,1,0.317201951772805
3,2017,0,5,0.585933054883023,1.212656119528531,0,3,2,0.5116850613821274
8,2019,1,4,0.6269243263019967,0.9885652232424591,0,0,3,1.3868590546240787
9,2019,1,5,-0.17622668658500806,1.604076129264486,0,0,3,1.2896174998194174
7,2023,1,6,1.5461014803240614,-0.5719888351912076,2,1,0,-0.12038504484817057
6,2018,4,2,-0.1915115674531,1.5404325623652044,0,2,4,-0.5579720414691461
9,2022,4,4,-0.0032296258506966137,-1.6216178577827562,1,3,3,0.317201951772805
1,2021,1,1,0.8294489978042128,-0.7100764030256325,0,0,2,-0.36348893185982367
1,2018,1,5,-0.7876219213086795,0.07408478100575873,3,1,0,-1.1900421476994443
1,2020,3,2,0.9190739810762054,-0.0978839312235031,1,0,4,0.36582272917513564
2,2017,5,0,-0.7330826873020792,-1.027221438101678,3,3,2,-0.8983174832854605
6,2022,1,4,-1.6873455905895367,-1.731764347466277,2,1,0,0.949272058003103
8,2024,4,3,1.3852628475530049,0.12304030953879955,0,1,1,1.5327213868310705
4,2015,3,5,1.1907280001409273,0.9494373652837301,2,3,1,0.6575473935891193
4,2016,4,1,-0.9064271316924838,1.3943697139523983,0,2,0,0.4630642839797969
7,2021,2,3,-0.7695579711918437,-0.19987576550594516,2,2,3,-0.8010759284807992
5,2023,3,1,-1.4083965147468616,-0.6457360339304888,1,0,4,0.4630642839797969
1,2024,3,4,0.7585827319612416,-1.1109894803012528,3,1,0,-0.5093512640668155
8,2018,4,4,0.37958716316378405,-1.0120159723622726,0,3,2,-0.4607304866644849
8,2024,0,2,0.6369984523286933,-1.5326375971775006,0,1,3,-0.2176265996528318
7,2020,4,3,-1.3681000106400742,0.967571469955249,3,2,4,-1.6762499217227504
7,2022,5,6,-1.6849139049968855,0.5105209722070593,1,0,2,0.4630642839797969
1,2022,5,0,-1.5508238137449897,-1.559302354474598,2,1,2,0.9978928354054336
4,2024,2,2,-0.16476302593393927,1.2459198005913912,1,2,1,1.0465136128077643
7,2022,0,5,1.501288988688065,-0.10394128100535341,2,3,2,-0.8010759284807992
3,2024,5,3,-1.5560345685863843,-0.3582119912102227,1,0,4,0.9978928354054336
9,2020,3,1,0.35005955239587944,-0.7894739086798743,2,0,3,1.5813421642334011
1,2021,0,5,1.3651145954996113,-0.17453217276832883,0,0,4,1.6299629416357317
3,2018,3,2,-0.6882701956660828,-0.5728443151148402,0,1,1,1.5327213868310705
1,2018,1,0,-0.6577004339298993,1.5017600404948606,0,3,1,-0.6065928188714768
9,2017,0,2,1.6756755840467488,-1.6794972837449809,2,2,1,-0.26624737705516244
6,2020,5,6,1.4464023710253717,-0.8960156543303464,2,0,0,0.02547728735882129
9,2016,3,5,0.7172440768861752,-1.0558351718376966,3,3,3,-0.8983174832854605
5,2023,0,5,0.8113850476873767,0.000610094016344311,3,2,1,1.3868590546240787
8,2016,1,6,1.4154852256330952,0.6586293835017775,2,0,1,-1.092800592894783
2,2022,2,3,-1.5664560782691745,-0.8070215956618063,3,2,3,-0.26624737705516244
8,2015,3,5,0.940959151410064,-0.8084220990851726,2,0,3,-0.6065928188714768
7,2017,2,2,1.0580274435134034,1.1136757125579084,0,1,3,-0.36348893185982367
4,2020,2,5,-0.15364674893896343,-1.6288100982697482,1,3,3,-1.092800592894783
7,2016,1,6,0.05929943224604265,-0.778276780324586,0,1,4,1.2409967224170868
4,2017,4,6,-0.03240985296250807,-1.328360719767823,1,1,2,0.317201951772805
4,2016,5,1,0.3920929747831319,-0.40422853226368693,2,2,0,-0.31486815445749305
1,2018,3,1,0.5411205632470265,0.5220734006919207,2,0,2,-0.02314349004350933
2,2022,4,1,1.223729447469762,0.45731908969824525,3,3,4,0.9978928354054336
7,2023,5,1,-1.7199996542622784,0.4084980922822273,2,2,3,0.317201951772805
5,2015,0,1,-0.9988311842132205,0.03167643350116432,3,3,3,-0.12038504484817057
0,2023,2,3,-1.4921159758652736,0.7112448483210045,1,3,3,0.9006512806007724
5,2020,1,3,-1.5080956240455512,1.2781865715819538,3,3,1,-0.26624737705516244
4,2024,1,5,0.7193283788227333,1.67281118151571,3,0,3,0.8034097257961111
2,2016,0,1,1.3404503559170082,-1.015023950158271,1,2,0,1.2896174998194174
9,2018,1,4,-0.8400768533787217,0.705318580140356,0,2,4,0.41444350657746626
3,2020,4,4,-1.0207163545470792,0.2212790706078856,2,0,3,-1.1900421476994443
2,2022,3,5,0.0440145513779507,-0.5144578103269141,3,2,2,1.5327213868310705
4,2019,3,1,1.4040215649820265,-1.3523796984301373,1,2,3,0.9006512806007724
1,2015,5,0,1.3512192492558912,1.6681301885464783,3,3,4,0.36582272917513564
5,2021,1,1,0.534172890125167,-0.508062407994596,2,3,2,-1.6762499217227504
6,2018,2,2,0.9611074034634577,0.0261261625450156,0,2,2,-0.2176265996528318
0,2024,4,3,-0.9130274211582506,-1.1173814331177496,2,2,2,-0.12038504484817057
9,2023,2,5,1.0653225002913562,0.6449003105338024,3,3,1,-0.9469382606877911
7,2019,4,4,1.031278901994243,-1.3140141834678711,1,0,2,0.8520305031984418
4,2018,0,6,0.6776423400915738,0.6816273054810462,0,3,0,0.4630642839797969
0,2022,0,1,-1.4160389551809074,1.3902371939987213,3,1,0,0.36582272917513564
0,2015,0,3,-1.5980679909736368,0.7191407900355008,0,1,2,-0.5093512640668155
9,2022,1,0,-0.13002466032463977,-0.9157917285327084,2,0,2,-1.3845252573087667
2,2016,0,3,0.4396845356678721,-0.014360804647226513,2,2,2,-0.4607304866644849
5,2015,3,4,-0.8692570804905333,0.8160687350925692,0,1,1,-0.8983174832854605
6,2021,5,1,-1.6161319410904726,0.34549958484149135,1,1,0,0.17133961956581314
8,2023,5,1,-1.0881087838291201,0.6655008190174072,1,2,2,-0.8983174832854605
4,2022,5,4,0.27294038074323457,0.7801627249107469,0,2,0,-0.4607304866644849
0,2018,5,4,0.5067295812938202,-0.29968405627363137,1,0,3,0.4630642839797969
5,2020,1,3,-1.6241217651806115,-1.5401368445725705,0,1,2,1.2896174998194174
5,2016,5,3,-0.6038559672354851,1.1244933941728759,3,0,1,-1.238662925101775
1,2024,4,2,0.2503604430971899,0.6461145401028293,1,2,1,0.21996039696814376
9,2015,4,5,0.8402178911430958,-0.022750027124139933,1,2,2,-0.8983174832854605
2,2015,4,4,1.2619416496399913,0.8394599018754433,1,2,3,-0.8983174832854605
1,2018,4,3,-1.597373223661451,1.3980710444284377,2,0,4,1.3868590546240787
0,2019,2,0,-0.816107381108305,-0.7542233065040609,2,0,2,0.317201951772805
7,2021,5,5,1.1250724891393513,-0.08657641836193969,1,3,0,-1.3845252573087667
0,2020,3,0,-0.2939897460005334,-0.17220374958908682,0,0,3,-1.092800592894783
8,2019,3,6,-0.5781495766846033,-1.5333137022784362,2,1,0,-0.9469382606877911
7,2018,3,1,1.5322061340803415,0.31775857860821105,2,2,1,1.6299629416357317
2,2021,4,4,0.743645234749243,0.6695574496230199,0,3,1,-0.7524551510784686
6,2021,0,6,1.519352938804901,-0.2170957484848727,2,1,0,0.9006512806007724
2,2018,5,3,0.8999678799910908,1.591668220855992,0,0,3,-1.724870699125081
5,2017,1,3,0.5487630036810728,-0.25693420670274814,3,3,1,0.560305838784458
8,2023,4,0,-0.020946192311439293,0.4621794574901741,2,0,2,0.5116850613821274
8,2019,0,3,1.0913762744983309,-1.3000091492342083,2,2,1,1.4354798320264093
1,2017,2,2,-1.2489474166001768,-0.044464729217959825,2,3,2,-1.5790083669180892
4,2024,4,4,-0.5923923065844163,0.8046818833671204,0,0,2,0.8520305031984418
0,2017,0,1,-0.6514475281202254,0.7572475913111845,0,2,3,0.8520305031984418
4,2018,5,3,0.9593704851829927,-0.18249365528342595,0,1,4,-0.4121097092621543
5,2016,2,3,-1.467451736282671,1.278193470613596,3,3,0,-0.8010759284807992
1,2018,1,0,-1.1454270870844645,-0.585517836241559,2,2,1,-0.16900582225050118
0,2023,0,4,1.0906815071861449,0.07345351961049756,3,2,1,-1.1900421476994443
8,2016,3,5,-0.4586495989886131,0.8850349049038068,1,2,4,0.9978928354054336
2,2017,3,2,-0.40376298132592,-1.161138541308394,1,0,0,0.7547889483937805
6,2015,4,0,-1.525812190506294,-0.21137300173766901,0,2,2,1.6785837190380624
8,2018,0,4,-1.1291000552480939,-1.5307817576657492,3,3,4,-1.724870699125081
9,2017,2,0,0.3142790358183009,1.1563048290750533,2,2,2,-0.8010759284807992
1,2021,4,2,0.7519824424954747,0.5838266329212398,3,3,0,-0.703834373676138
9,2021,4,1,1.1862120126117186,0.10210174850472699,1,0,4,0.6089266161867887
8,2022,0,1,-0.6354678799399475,-1.5694232338937033,1,1,2,1.727204496440393
2,2022,5,0,-1.7137467484526043,-0.714819487279644,0,3,3,-1.0441798154924524
7,2021,5,3,-0.0619374637304127,1.2305315105134673,3,0,4,-1.4331460347110974
4,2016,0,6,-1.2579793916585946,0.14658325501780206,1,0,3,0.41444350657746626
6,2020,4,0,-0.4555231460837761,-0.7969214133376277,1,2,3,-1.481766812113428
1,2023,3,4,-0.95471345988941,-1.0678705325375117,3,1,2,-1.5790083669180892
2,2018,2,0,-1.4146494205565356,1.2991216831002053,1,1,0,-1.6276291443204198
9,2024,3,2,0.2830145067699314,-1.2340544067347903,0,0,3,-1.2872837025041055
7,2016,3,3,-1.3618471048304004,-1.4918919162986761,3,2,1,-1.6276291443204198
0,2022,2,2,1.3949895899236089,1.358781059226117,0,3,0,1.0465136128077643
6,2024,1,6,-0.6889649629782688,-0.25656855802571166,2,2,4,1.48410060942874
0,2022,0,4,-0.8154126137961191,1.1422377035566105,1,2,2,0.17133961956581314
7,2015,5,4,0.19373690715403166,1.1474395734148282,1,3,0,-0.5579720414691461
7,2019,5,6,-1.376089834730213,-0.7081205275550692,3,1,1,-0.6552135962738074
9,2024,2,2,1.5853558334625697,-0.07655212538582522,3,0,2,-0.9469382606877911
2,2022,0,4,1.3241233240806376,0.939392375212689,0,2,4,-0.12038504484817057
4,2021,0,4,0.799226619724122,1.0401182371887878,3,2,1,-1.5303875895157586
2,2024,1,2,-1.7133993647965113,-0.7694770654649619,2,1,2,-1.481766812113428
5,2023,4,0,-0.29433712965662634,1.115117610171128,0,1,0,-0.7524551510784686
9,2020,1,5,0.30073107323067405,-1.12143116469172,0,0,4,-0.4607304866644849
8,2022,3,5,-0.8289605763837459,0.763104869175411,0,3,4,0.8520305031984418
9,2016,0,3,-0.6948704851318498,0.7545017767175894,0,2,0,0.17133961956581314
5,2024,1,0,-1.2673587503731056,-1.2530267437508362,2,2,3,-1.2872837025041055
